T,mun,demand,price,freight_min,freight_mean,freight_median,freight_max
0,Acapulco de Juárez,297682006.8125,23.707854404867117,6.486304562322293,8.889340393546835,6.58344908514853,26.07863984535383
0,Aguascalientes,516980362.625,22.327262036668348,6.364458355845295,8.605294140158211,6.449273509042468,24.559988240335183
0,Aguascalientes_aggregate(10),167236547.28125,22.383856964830848,6.360346799794998,8.60839937160068,6.44497516848553,24.622242661313933
0,Ahome,303780944.0625,21.116721014986407,6.084890306333838,8.189751814492178,6.133686733854002,23.228393116485048
0,Apodaca,388971278.3125,21.182163474072404,6.390397568990728,8.49446579407988,6.491116098389743,23.300379821479645
0,Bahía de Banderas,49831219.9765625,21.11393935664467,6.286904916053398,8.379365011991679,6.351850759499536,23.22533329230914
0,Baja California Sur_aggregate(5),506225609.5,23.02281778383384,0.29783739138436527,10.047268432691936,9.1674224359702,25.325099562217225
0,Baja California_aggregate(5),1174904337.75,21.380818424455175,6.7221780965341225,8.782600138127306,6.894537479909566,23.518900266900694
0,Benito Juárez,801543385.125,22.244496037034825,6.804427783693169,9.028231577096795,6.9856297183096485,24.46894564073831
0,Cajeme,252533371.1875,20.81680258559391,6.0258577358284935,8.098385548257076,6.075147794388039,22.8984828441533
0,Campeche,132370663.90625,21.48350029793237,6.712469162478206,8.84435527275016,6.871664862736876,23.63185032772561
0,Campeche_aggregate(10),102069247.21875,21.669370079358494,6.713031119907715,8.867618070662015,6.8723291625864436,23.836307087294344
0,Carmen,107121463.28125,21.91128036205367,6.688301608305143,8.872493531458202,6.840986892712373,24.10240839825904
0,Celaya,247558223.125,21.282447838769112,6.422619110231995,8.533446344802181,6.5156564486563875,23.410692622646025
0,Centro,278733535.9375,20.2152266071243,6.652456657175814,8.629315396598098,6.795353908975877,22.236749267836732
0,Chiapas_aggregate(123),758057261.25,21.087385328414047,6.682058578544914,8.765120005962334,6.831731860307377,23.196123861255455
0,Chihuahua,632012438.25,19.604839099228197,6.1453772538876565,8.067464910927086,6.21464195547751,21.56532300915102
0,Chihuahua_aggregate(65),607336290.625,20.857947662980326,6.145995820529611,8.220791507171924,6.214137650881859,22.94374242927836
0,Chilpancingo de los Bravo,111406136.15625,22.262541176529208,6.487498461370915,8.714490586675673,6.586713281924726,24.48879529418213
0,Ciudad de México_aggregate(14),3498449165.0,23.08838148212701,6.480728254037761,8.810496675517426,6.5835607231667606,25.397219630339713
0,Coahuila de Zaragoza_aggregate(36),539674884.75,21.978850402916283,6.330565785328902,8.535162269303154,6.425033992122704,24.176735443207914
0,Colima_aggregate(10),1632338563.0,20.971352493126073,6.349521822651353,8.421482217302428,6.42151587225185,23.06848774243868
0,Corregidora,106249231.046875,21.788720857560016,6.433681265471326,8.60622484815703,6.529094493703443,23.96759294331602
0,Cuautla,91353247.421875,20.227213633980096,6.491182668898601,8.470694712919665,6.595092120062671,22.24993499737811
0,Cuernavaca,199228414.25,20.97732644939915,6.482363098792049,8.553726112193441,6.5844867820474375,23.075059094339068
0,Culiacán,704689742.125,21.805592458078724,6.16186908737778,8.347088706250487,6.2187154603733,23.9861517038866
0,Cárdenas,74846062.8125,20.357005657996897,6.636159441943423,8.63042029506952,6.7749117182733105,22.392706223796587
0,Durango,640659818.625,21.301474992622694,6.261511174266652,8.381705109634705,6.333734424009356,23.431622491884966
0,Durango_aggregate(37),414350119.5,22.669900232188485,6.2609477870266526,8.549538622061469,6.33629605975566,24.936890255407334
0,Ecatepec de Morelos,540934930.0,20.63812291785794,6.481982950002324,8.512458028242786,6.585674414328702,22.70193520964374
0,Fresnillo,75573307.140625,21.56691607049272,6.327299343027749,8.477477348869275,6.409178432305561,23.723607677541995
0,Guadalajara,536506900.25,21.839514975436288,6.3469556055583105,8.52706417709784,6.424121874695845,24.02346647297992
0,Guadalupe,376822826.75,22.87272342583798,6.348008334929449,8.656822022911777,6.432397426353255,25.15999576842178
0,Guanajuato_aggregate(43),1057434430.25,21.035675587267004,6.411855386207049,8.49282691109173,6.503014103021053,23.139243145993706
0,Guerrero_aggregate(79),520614154.125,23.517346251341632,6.481639978292805,8.862240108810303,6.580050340195619,25.869080876475795
0,Gustavo A. Madero,663241654.75,23.05262842186988,6.480613971512688,8.806146387249585,6.58380785525522,25.35789126405687
0,Gómez Palacio,318730605.25,21.829935100964303,6.2802287285565095,8.466458186391403,6.361335932110153,24.012928611060733
0,Hermosillo,550192449.125,21.090725059045532,5.9533836472377875,8.064174611835321,6.003508702988798,23.19979756495009
0,Hidalgo_aggregate(83),1638127859.5,22.068112866093035,6.482200314011016,8.68797253022808,6.587471297674482,24.27492415270234
0,Irapuato,287473332.1875,22.279477452213325,6.404893891474795,8.637974950574327,6.494526463775584,24.50742519743466
0,Iztapalapa,1054139444.5,23.03174030735392,6.483556074646795,8.806373525370557,6.58703867401755,25.334914338089316
0,Jalisco_aggregate(123),1750718301.5,21.750113228796742,6.347713753913306,8.516726786044591,6.424589891928063,23.92512455167642
0,Jiutepec,114424813.28125,20.205392582818046,6.484729012512494,8.461678734809091,6.5872728374720895,22.225931841099854
0,Juárez,1012806797.75,19.473160514755687,6.093574416175858,8.004895855123001,6.164928575132785,21.420476566231258
0,León,897844062.5,22.2192473036856,6.39168119510457,8.618056299684419,6.47982417285248,24.441172034054162
0,Matamoros,393526431.25,19.489096760530234,6.47788805186856,8.37257753072165,6.594187470197838,21.438006436583258
0,Mazatlán,369452956.0,22.616207324934376,6.216552298872462,8.497542165799022,6.2777604501837345,24.877828057427816
0,Michoacán de Ocampo_aggregate(112),1415820074.5,21.393318548635254,6.402611860823149,8.526117914644457,6.488007127164303,23.53265040349878
0,Monterrey,674478471.875,22.93687512138134,6.386680969400368,8.705244777723127,6.486528735646644,25.230562633519476
0,Morelia,422577067.625,22.02112705432658,6.419567745105897,8.61980676648812,6.509301310006797,24.22323975975924
0,Morelos_aggregate(33),486209246.625,20.260244996317844,6.487622730949408,8.47114819183071,6.590540536707253,22.286269495949632
0,Mérida,939736240.5,22.831917060930945,0.3366388689181658,7.8660918162901,8.787365029726116,25.11510876702404
0,México_aggregate(124),4262656236.0,21.30147675990941,6.478201978353628,8.589707310372724,6.580778767059069,23.431624435900353
