T,loc,demand,price
0,Acapulco de Juárez,301909345.1875,20.209786405029327
0,Aguascalientes,516148313.5,19.369947253463785
0,Aguascalientes_aggregate(10),167952182.09375,19.43663677704884
0,Ahome,291938971.75,18.686291545554145
0,Apodaca,390672062.875,18.444319973935592
0,Bahía de Banderas,50253194.859375,18.159960575808586
0,Baja California Sur_aggregate(5),507148772.625,20.188463407330932
0,Baja California_aggregate(5),1176176437.75,17.975782563164948
0,Benito Juárez,677460523.125,19.169451086173606
0,Cajeme,248555019.3125,17.977406945508648
0,Campeche,131714651.25,18.39406071364782
0,Campeche_aggregate(10),102380158.34375,18.58798508355077
0,Carmen,106814190.75,18.732594842094354
0,Celaya,248155764.125,18.62855006498381
0,Centro,278948718.125,17.23910808105435
0,Chiapas_aggregate(101),748472216.875,18.349438909249113
0,Chihuahua,644008635.0,16.659152174513903
0,Chihuahua_aggregate(31),582253784.375,17.750055690671633
0,Chilpancingo de los Bravo,111950786.875,19.009643627165023
0,Ciudad de México_aggregate(14),3486692957.0,19.565879504801007
0,Coahuila de Zaragoza_aggregate(27),534892298.25,18.66681351428376
0,Colima_aggregate(10),1632491426.0,17.83619768516914
0,Cuautla,91249612.3125,17.331060674590823
0,Cuernavaca,200541615.375,18.04401635084702
0,Culiacán,706626182.75,18.580272725232604
0,Cárdenas,73534668.1875,17.35821585253712
0,Durango,647708182.75,18.543821821591163
0,Durango_aggregate(26),406846987.3125,19.707101686268963
0,Ecatepec de Morelos,542278817.25,17.51086722616765
0,Fresnillo,77042218.984375,18.85114201992843
0,Guadalajara,537936072.0,18.941191827232778
0,Guadalupe,378966678.125,19.94558513730215
0,Guanajuato_aggregate(39),1051487656.5,18.307112639846654
0,Guerrero_aggregate(66),516971764.875,20.02110020149923
0,Gustavo A. Madero,664425298.5,19.546869555574574
0,Gómez Palacio,322744783.5625,19.03788317683959
0,Hermosillo,568191097.125,18.24207052349298
0,Hidalgo_aggregate(58),1634040362.0,18.769494289720406
0,Irapuato,289077011.875,19.448495901158346
0,Iztapalapa,1051308362.75,19.50835412023174
0,Jalisco_aggregate(106),1748849559.5,18.808645991400713
0,Jiutepec,114710574.96875,17.313442113269975
0,Juárez,1029589841.75,16.55577511421537
0,León,905660665.25,19.33289087612679
0,Matamoros,394555315.375,16.79794325626295
0,Mazatlán,378362508.4375,19.20858839373622
0,Michoacán de Ocampo_aggregate(102),1406672426.0,18.340917510294272
0,Monterrey,678452148.375,19.99370634420803
