T,loc,demand,price
0,Acapulco de Juárez,278336365.0,20.213603198531388
0,Aguascalientes,488060388.1875,19.34141543325436
0,Aguascalientes_aggregate(10),157145447.84375,19.41823057436741
0,Ahome,275872648.5,18.821435971182602
0,Apodaca,416468772.25,18.50051904653642
0,Bahía de Banderas,49916336.640625,18.14688721244863
0,Baja California Sur_aggregate(5),476576229.0625,20.165446115291537
0,Baja California_aggregate(5),1170862274.5,17.966477555662035
0,Benito Juárez,644218111.5,19.195606100192236
0,Cajeme,226192527.5,17.995945676289473
0,Campeche,129324904.25,18.399473222067268
0,Campeche_aggregate(10),104254712.3125,18.588788526225116
0,Carmen,108747628.875,18.74280286293993
0,Celaya,216767027.375,18.719967112090067
0,Centro,290119734.6875,17.318947536256616
0,Chiapas_aggregate(101),691943830.375,18.443413126935017
0,Chihuahua,723710620.0,16.727200991452868
0,Chihuahua_aggregate(31),582358906.0,17.705420154289836
0,Chilpancingo de los Bravo,117551113.921875,19.113640165308308
0,Ciudad de México_aggregate(14),3502592327.5,19.54189452449959
0,Coahuila de Zaragoza_aggregate(27),561771365.75,18.705608981163664
0,Colima_aggregate(10),1819702628.0,17.827687390126314
0,Cuautla,89500025.109375,17.329734641377822
0,Cuernavaca,200553386.0625,17.949471629501254
0,Culiacán,726821327.75,18.662597764167927
0,Cárdenas,68116879.0,17.453998603625838
0,Durango,642514491.625,18.57421243504312
0,Durango_aggregate(26),421655140.875,19.655586377902026
0,Ecatepec de Morelos,554123081.5625,17.536308019473143
0,Fresnillo,76136893.0,18.908772099427352
0,Guadalajara,553450673.0,18.96988261677576
0,Guadalupe,360112528.4375,19.889418078792193
0,Guanajuato_aggregate(39),1148114245.5,18.364539957706487
0,Guerrero_aggregate(66),541989886.0,20.05206124989248
0,Gustavo A. Madero,696550822.125,19.550269885781795
0,Gómez Palacio,310660278.625,19.08448671673384
0,Hermosillo,560782547.75,18.20304387422593
0,Hidalgo_aggregate(58),1919055175.75,18.75796330926815
0,Irapuato,328295915.8125,19.45424091827457
0,Iztapalapa,1197850092.25,19.530434484664312
0,Jalisco_aggregate(106),1852692085.0,18.790008182514548
0,Jiutepec,107024053.546875,17.326217304317677
0,Juárez,950159960.75,16.578197567723556
0,León,893125143.875,19.291518721613865
0,Matamoros,390276170.4375,16.80440763772879
0,Mazatlán,417383314.6875,19.22074603019281
0,Michoacán de Ocampo_aggregate(102),1530919967.75,18.345799735777817
0,Monterrey,672824187.375,19.952320792310754
