T,mun,demand,price,freight_min,freight_mean,freight_median,freight_max
0,Acapulco de Juárez,297608284.0625,23.69863021005096,6.486304562322293,8.440572199101673,6.58344908514853,22.039726095347394
0,Aguascalientes,515499652.375,22.30798380850915,6.364458355845295,8.181564884778023,6.449273509042468,20.746424941913507
0,Aguascalientes_aggregate(10),167193310.5,22.388750051653474,6.360346799794998,8.18609880345888,6.44497516848553,20.82153754803773
0,Ahome,303521798.4375,21.091055490285825,6.084890306333838,7.7882283133233745,6.133686733854002,19.614681605965817
0,Apodaca,390035045.8125,21.206956155847212,6.390397568990728,8.096920172241909,6.491116098389743,19.722469224937907
0,Bahía de Banderas,50003815.328125,21.07501932797471,6.286904916053398,7.976524421181383,6.351850759499536,19.59976797501648
0,Baja California Sur_aggregate(5),504573256.5,23.021085331443356,0.29783739138436527,9.612213965583614,9.1674224359702,21.40960935824232
0,Baja California_aggregate(5),1171540735.5,21.352191322990997,6.7221780965341225,8.375782100736298,6.894537479909566,19.857537930381625
0,Benito Juárez,800199492.375,22.267844063839494,6.804427783693169,8.610470392500396,6.9856297183096485,20.70909497937073
0,Cajeme,252748641.875,20.785049966600702,6.0258577358284935,7.701898173233226,6.075147794388039,19.330096468938653
0,Campeche,132072842.34375,21.486780237858756,6.712469162478206,8.438894749803831,6.871664862736876,19.98270562120864
0,Campeche_aggregate(10),102258875.09375,21.6921219005694,6.713031119907715,8.460658768465926,6.8723291625864436,20.173673367529542
0,Carmen,106882633.4375,21.932141519527853,6.688301608305143,8.460769444225075,6.840986892712373,20.396891613160903
0,Celaya,246405800.3125,21.326134511111007,6.422619110231995,8.135958841767426,6.5156564486563875,19.833305095333234
0,Centro,279019641.625,20.207136806338653,6.652456657175814,8.246636281271234,6.795353908975877,18.792637229894947
0,Chiapas_aggregate(123),756142471.875,21.050043050494512,6.682058578544914,8.36294402548505,6.831731860307377,19.576540036959894
0,Chihuahua,633807882.875,19.59696743056309,6.1453772538876565,7.696337877735159,6.21464195547751,18.225179710423674
0,Chihuahua_aggregate(65),606413938.75,20.90811428598982,6.145995820529611,7.831991935693277,6.214137650881859,19.44454628597053
0,Chilpancingo de los Bravo,111497273.875,22.29396836054094,6.487498461370915,8.29722339568911,6.586713281924726,20.733390575303073
0,Ciudad de México_aggregate(14),3487160905.0,23.087971629926802,6.480728254037761,8.374340451683226,6.5835607231667606,21.471813615831923
0,Coahuila de Zaragoza_aggregate(36),539148951.25,21.94628944124886,6.330565785328902,8.116641573431325,6.425033992122704,20.41004918036144
0,Colima_aggregate(10),1633689317.75,20.90894820512078,6.349521822651353,8.018908227116166,6.42151587225185,19.445321830762325
0,Corregidora,106439770.625,21.812503661615263,6.433681265471326,8.197117677266604,6.529094493703443,20.285628405302194
0,Cuautla,91241429.296875,20.235929493072216,6.491182668898601,8.089525760828447,6.595092120062671,18.81941442855716
0,Cuernavaca,199781884.5,21.055361703287318,6.482363098792049,8.165551366606568,6.5844867820474375,19.581486384057204
0,Culiacán,705967561.625,21.844875002654287,6.16186908737778,7.939264489426254,6.2187154603733,20.315733752468486
0,Cárdenas,74675362.75,20.35202625832828,6.636159441943423,8.245384539119378,6.7749117182733105,18.9273844202453
0,Durango,638904614.5,21.25854292907731,6.261511174266652,7.9749076020965886,6.333734424009356,19.770444924041897
0,Durango_aggregate(37),415854619.75,22.62721826878544,6.2609477870266526,8.116918925901816,6.33629605975566,21.04331298997046
0,Ecatepec de Morelos,542778338.5,20.597355020880407,6.481982950002324,8.118414134884457,6.585674414328702,19.155540169418778
0,Fresnillo,75400780.171875,21.658438346007216,6.327299343027749,8.079559569340908,6.409178432305561,20.142347661786708
0,Guadalajara,538377104.5,21.79502394456194,6.3469556055583105,8.109942598815914,6.424121874695845,20.269372268442602
0,Guadalupe,376098552.25,22.938093837356192,6.348008334929449,8.231536634058386,6.432397426353255,21.332427268741256
0,Guanajuato_aggregate(43),1057778680.5,21.046548790205236,6.411855386207049,8.096609936524747,6.503014103021053,19.573290374890867
0,Guerrero_aggregate(79),522068646.25,23.53162063449471,6.481639978292805,8.419498588099668,6.580050340195619,21.88440719008008
0,Gustavo A. Madero,664247202.5,23.037265602236936,6.480613971512688,8.36912035902997,6.58380785525522,21.42465701008035
0,Gómez Palacio,318970305.6875,21.87316015304353,6.2802287285565095,8.058581556532486,6.361335932110153,20.34203894233048
0,Hermosillo,550577457.625,21.108636478543794,5.9533836472377875,7.667645096290394,6.003508702988798,19.631031925045725
0,Hidalgo_aggregate(83),1657826906.25,22.084139614001394,6.482200314011016,8.272786495596852,6.587471297674482,20.538249841021294
0,Irapuato,288943455.4375,22.3288114832721,6.404893891474795,8.222238226353037,6.494526463775584,20.765794679443054
0,Iztapalapa,1058084475.0,23.027907850172888,6.483556074646795,8.370933521211832,6.58703867401755,21.415954300660783
0,Jalisco_aggregate(123),1754229362.0,21.70364892573908,6.347713753913306,8.101090002629139,6.424589891928063,20.184393500937343
0,Jiutepec,113811600.90625,20.206346680034017,6.484729012512494,8.08011990940151,6.5872728374720895,18.791902412431636
0,Juárez,1013995324.0,19.459394336755825,6.093574416175858,7.635646984784295,6.164928575132785,18.097236733182914
0,León,899591737.0,22.183299277933926,6.39168119510457,8.194644776842685,6.47982417285248,20.63046832847855
0,Matamoros,392667703.125,19.437415650780135,6.47788805186856,7.999109766126346,6.594187470197838,18.076796555225524
0,Mazatlán,368070502.5,22.64063513325713,6.216552298872462,8.072871345410277,6.2777604501837345,21.05579067392913
0,Michoacán de Ocampo_aggregate(112),1413260751.75,21.38792633342773,6.402611860823149,8.121464702043236,6.488007127164303,19.890771490087786
0,Monterrey,676195228.25,22.980990495113407,6.386680969400368,8.276551280716015,6.486528735646644,21.372321160455467
0,Morelia,423465056.25,21.96601789320662,6.419567745105897,8.198157531035111,6.509301310006797,20.428396640682156
0,Morelos_aggregate(33),485506350.25,20.28432833537506,6.487622730949408,8.090943286936174,6.590540536707253,18.864425351898806
0,Mérida,938026378.25,22.86667335777854,0.3366388689181658,7.438413755813433,8.787365029726116,21.266006222734042
0,México_aggregate(124),4242417301.0,21.282996710035672,6.478201978353628,8.185436477531928,6.580778767059069,19.79318694033317
0,Nayarit_aggregate(18),100428945.796875,20.78581888963664,6.28353558422195,7.9444738715769425,6.351045567061108,19.330811567362076
0,Nuevo Laredo,323162761.75,19.653621517757042,6.396252651033387,7.943411181310261,6.501842012414769,18.277868011514048
0,Nuevo León_aggregate(48),1857397977.0,21.81984007293171,6.38899505161355,8.15883321800658,6.489304979072816,20.29245126782649
0,Oaxaca de Juárez,105893786.5,21.83769152459795,7.737966141792025,9.36572052576217,7.9901899048565665,20.309053117876093
0,Oaxaca_aggregate(569),877634967.75,21.30890628431729,7.749903777623471,9.322437357014097,8.003892011115076,19.817282844415075
0,Pachuca de Soto,319967730.125,20.29093026978258,6.484941391735045,8.090137589173471,6.590655272622742,18.8705651508978
0,Puebla,581289027.875,19.980967432932758,6.50985615927149,8.081895292888676,6.618738832734218,18.582299712627464
0,Puebla_aggregate(216),1216360068.75,21.952143267854524,6.5204342004902935,8.296111895653572,6.631927251661166,20.415493239104705
0,Querétaro,542356165.5,19.94450544382556,6.432133634836944,8.002716462513154,6.527650568913089,18.54839006275777
0,Querétaro_aggregate(15),238484596.4375,20.68056057899985,6.442366536023478,8.088857671870151,6.540081607538188,19.232921338469858
0,Quintana Roo_aggregate(9),388950866.9375,21.830847701552198,6.776434890582883,8.53798465648735,6.9519176308647435,20.302688362443543
0,Reynosa,524478655.5,19.48037037193347,6.451304326276021,7.977843372625364,6.563244610575102,18.116744445898128
0,Saltillo,338400646.0,20.91636951493789,6.3655472627468,8.042281981927971,6.460552112107382,19.452223648892236
0,San Juan del Río,131963581.125,20.85380503232714,6.447524287920073,8.111594249824533,6.54562942314318,19.39403868006424
0,San Luis Potosí,487904738.5,21.688050256896506,5.342948895727321,7.148018587127756,5.507841552416838,20.16988673891375
0,San Luis Potosí_aggregate(56),394773330.6875,22.535766352985544,5.370266967056692,7.261597798859411,5.5389955517661775,20.958262708276553
0,Sinaloa_aggregate(15),438575565.25,21.264142052719755,6.14295187238112,7.861256495239461,6.197659066517995,19.77565210902937
0,Soledad de Graciano Sánchez,177521082.34375,22.482551250633673,5.344586621957468,7.2316536943512135,5.5096612425513305,20.908772663089316
0,Solidaridad,292144825.125,21.570343274775404,6.797411439688894,8.531594354687188,6.977331222041127,20.060419245541123
0,Sonora_aggregate(70),790434036.75,20.52778463776245,5.972955251039046,7.627673318860502,6.0220580880323435,19.090839713119077
0,Tabasco_aggregate(15),339392482.25,20.447498331654078,6.652639157659539,8.2716666251142,6.7956172118024964,19.01617344843829
0,Tamaulipas_aggregate(39),944552502.0,19.106284213404436,6.4782540888670255,7.96357804002656,6.589689841607818,17.768844318466126
0,Tepic,114774391.4375,20.83133248122331,6.288945746474145,7.954400376034152,6.357288170336963,19.373139207537676
0,Tijuana,1340884757.5,20.96359814736718,6.653490548642885,8.271978442515525,6.8206379891627575,19.496146277051476
0,Tlaxcala_aggregate(60),705383859.875,21.508143813969088,6.507882563207704,8.237993603122279,6.617026019389212,20.00257374699125
0,Torreón,280035190.9375,22.187501733563405,6.2856149244418305,8.096125622536922,6.367162799387848,20.634376612213966
0,Tuxtla Gutiérrez,205080563.375,21.122460828464842,6.650800944945645,8.339152641467724,6.792007698095209,19.643888570472303
0,Veracruz,386541926.75,22.329883612817156,6.562423667326505,8.37691303305877,6.684264881146553,20.766791759919954
0,Veracruz de Ignacio de la Llave_aggregate(211),2922658126.5,20.9322594132079,6.555525847168374,8.225695664474513,6.675854109780422,19.467001254283343
0,Victoria,254614442.625,20.075572987709233,6.442876616542882,8.029530141382411,6.548540519792666,18.670282878569584
0,Yucatán_aggregate(105),1058648196.25,21.105552270520764,0.3372405701358316,7.266342842362126,8.802218156712403,19.62816361158431
0,Zacatecas,61460473.1875,20.535886912309604,6.34332226404844,7.978724608927895,6.4268098946122265,19.09837482844793
0,Zacatecas_aggregate(55),230512452.75,20.695808255660292,6.338087443145689,7.990170862005436,6.420688959025785,19.24710167776407
0,Zapopan,545725903.25,22.335697070919597,6.342478825759103,8.161498138160423,6.418975304521594,20.772198275955223
1,Acapulco de Juárez,324434589.75,25.579917306768387,6.875482836061631,8.99447469040626,6.978456030257442,23.7893230952946
1,Aguascalientes,543809544.125,23.851362289770353,6.746325857196013,8.693631721315606,6.8362299195850165,22.18176692948643
1,Aguascalientes_aggregate(10),171774078.21875,24.100343812800443,6.741967607782699,8.715319169998013,6.831673678594662,22.41331974590441
1,Ahome,356977301.75,20.07481268543135,6.449983724713869,8.019745711581376,6.501707937885243,18.669575797451156
1,Apodaca,446608677.375,19.87316233301177,6.7738214231301725,8.313426892717175,6.880583064293129,18.482040969700943
1,Bahía de Banderas,54153469.28125,19.733584971225532,6.664119211016603,8.185835883088075,6.732961805069508,18.352234023239745
1,Baja California Sur_aggregate(5),531405063.0,25.0352018951643,0.3157076348674272,10.254341452714847,9.717467782128413,23.282737762502798
1,Baja California_aggregate(5),1290608159.25,22.85891072665516,7.12550878232617,8.901639778956563,7.30820972870414,21.2587869757893
1,Benito Juárez,901239604.5,22.32665285138311,7.212693450714759,8.995114890900787,7.4047675014082275,20.76378715178629
1,Cajeme,295913155.1875,19.63306947288253,6.387409199978204,7.916106769483418,6.439656662051322,18.258754609780752
1,Campeche,141288731.65625,19.73330256694865,7.115217312226898,8.630817704656629,7.283964754501088,18.351971387262246
1,Campeche_aggregate(10),107593569.53125,20.229168458670372,7.115812987102178,8.682635283127453,7.284668912341631,18.813126666563445
1,Carmen,112168788.5,20.813489119984187,7.089599704803452,8.716842252171329,7.251446106275116,19.356544881585293
1,Celaya,268295964.1875,21.326370674290914,6.807976256845915,8.491918741833175,6.9065958355757715,19.83352472709055
1,Centro,322576941.25,18.8762192553699,7.051604056606363,8.47862206301477,7.20307514351443,17.554883907494006
1,Chiapas_aggregate(123),804251695.125,20.034941551968032,7.082982093257609,8.629316578586685,7.24163577192582,18.63249564333027
1,Chihuahua,699111640.75,18.740715016744087,6.514099889120916,7.948137536235148,6.587520472806161,17.428864965572
1,Chihuahua_aggregate(65),661406616.625,22.313646805229396,6.5147555697613875,8.31751950358316,6.5869859099347705,20.751691528863336
1,Chilpancingo de los Bravo,124583976.78125,21.796954259364497,6.87674836905317,8.605476071806871,6.98191607884021,20.271167461208982
1,Ciudad de México_aggregate(14),3884803479.0,25.04863415833148,6.869571949280027,8.93625724928049,6.978574366556766,23.295229767248276
1,Coahuila de Zaragoza_aggregate(36),586371018.0,22.850095464904513,6.710399732448637,8.560966362412545,6.8105360316500665,21.250588782361195
1,Colima_aggregate(10),1840778040.0,20.11690813263831,6.730493132010434,8.288563101048197,6.806806824586961,18.708724563353627
1,Corregidora,125113970.1875,23.343711922543296,6.819702141399605,8.711932068829816,6.92084016332565,21.709652087965264
1,Cuautla,105540461.15625,18.646021076887195,6.880653629032517,8.285144007281989,6.990797647266431,17.34079960150509
