T,loc,demand,price
0,Acapulco de Juárez,302536412.8125,20.22545684787149
0,Aguascalientes,517407371.5,19.353246543072547
0,Aguascalientes_aggregate(10),167399328.40625,19.453204993688782
0,Ahome,291771605.625,18.76103787433168
0,Apodaca,391378906.125,18.473874657867068
0,Bahía de Banderas,50235497.984375,18.14458240159909
0,Baja California Sur_aggregate(5),508103550.875,20.183816484917138
0,Baja California_aggregate(5),1176950148.0,17.953537133664348
0,Benito Juárez,676681417.0,19.195995483957795
0,Cajeme,248321379.875,17.9623630366257
0,Campeche,132120089.4375,18.392892020113194
0,Campeche_aggregate(10),102210318.40625,18.551941420017233
0,Carmen,106975145.625,18.660478719762015
0,Celaya,248814998.5625,18.659133145020988
0,Centro,279356434.0,17.249621792872187
0,Chiapas_aggregate(101),747288780.5,18.36861723693882
0,Chihuahua,643130085.5,16.656745062015126
0,Chihuahua_aggregate(31),582083850.0,17.75228609681546
0,Chilpancingo de los Bravo,112056009.53125,19.051807862599084
0,Ciudad de México_aggregate(14),3494567190.0,19.569361192666985
0,Coahuila de Zaragoza_aggregate(27),535552881.625,18.674687837459967
0,Colima_aggregate(10),1633308417.0,17.836922931149356
0,Cuautla,91403635.53125,17.33477126968309
0,Cuernavaca,200187625.34375,18.028978426728845
0,Culiacán,708150951.5,18.615771645060615
0,Cárdenas,73709955.09375,17.392683882557716
0,Durango,647321986.625,18.530176323300918
0,Durango_aggregate(26),407060507.6875,19.66722549773033
0,Ecatepec de Morelos,543254869.125,17.524161951776616
0,Fresnillo,77182602.515625,18.850892234287212
0,Guadalajara,539526656.875,18.88136810299098
0,Guadalupe,378901079.625,19.912864145531362
0,Guanajuato_aggregate(39),1052122323.0,18.380079534892133
0,Guerrero_aggregate(66),515520626.625,20.025875554696132
0,Gustavo A. Madero,664087819.375,19.53893601266882
0,Gómez Palacio,322647463.9375,19.03362692937313
0,Hermosillo,567544895.0,18.148908496240033
0,Hidalgo_aggregate(58),1631607879.5,18.764811326465903
0,Irapuato,289118378.4375,19.46409488419596
0,Iztapalapa,1054091840.5,19.50664335840006
0,Jalisco_aggregate(106),1746991625.5,18.80358132236878
0,Jiutepec,114461207.21875,17.31179438573226
0,Juárez,1028779684.5,16.527505644761973
0,León,903875182.25,19.331674199127452
0,Matamoros,394812782.0625,16.83094815658231
0,Mazatlán,379257366.625,19.236596562141116
0,Michoacán de Ocampo_aggregate(102),1407225621.0,18.330085687511875
0,Monterrey,677756176.625,19.982434774289167
0,Morelia,430043457.125,18.77689715785904
0,Morelos_aggregate(32),486525323.75,17.378655301535026
0,Mérida,954480968.0,19.842129255810413
0,México_aggregate(117),4254274665.0,18.10467208209506
0,Nayarit_aggregate(17),99776535.109375,17.944169213545194
0,Nogales,161106726.3125,18.375076630854846
