T,loc,demand,price
0,Acapulco de Juárez,303738246.0625,20.22730296021572
0,Aguascalientes,517044291.375,19.36905293770763
0,Aguascalientes_aggregate(10),168479727.75,19.440746260572755
0,Ahome,293623404.3125,18.739664838828435
0,Apodaca,390384712.4375,18.484472483934784
0,Bahía de Banderas,50375775.328125,18.182427724016343
0,Baja California Sur_aggregate(5),507929794.75,20.19221665574882
0,Baja California_aggregate(5),1174740541.5,17.952804678819174
0,Benito Juárez,679401804.625,19.284792605898076
0,Cajeme,248153853.1875,17.97906174095985
0,Campeche,131877899.1875,18.39326593988337
0,Campeche_aggregate(10),102373567.375,18.56614953945172
0,Carmen,106756759.875,18.72904843301866
0,Celaya,249261472.875,18.64394887229925
0,Centro,278613400.5,17.268907443921883
0,Chiapas_aggregate(101),748170547.25,18.384119614078102
0,Chihuahua,641576369.0,16.70361945501698
0,Chihuahua_aggregate(31),582521789.5,17.725614087558725
0,Chilpancingo de los Bravo,112024710.03125,19.032690268342122
0,Ciudad de México_aggregate(14),3490472446.0,19.544342291625398
0,Coahuila de Zaragoza_aggregate(27),534899959.625,18.701818636329477
0,Colima_aggregate(10),1626429591.5,17.920445743202844
0,Cuautla,91304176.15625,17.336083087288348
0,Cuernavaca,200831418.78125,18.046516611218145
0,Culiacán,708734608.375,18.66781316729368
0,Cárdenas,73951730.859375,17.388340683557008
0,Durango,647673513.375,18.505951599994578
0,Durango_aggregate(26),408439728.25,19.69147813942065
0,Ecatepec de Morelos,542095836.625,17.546312992603276
0,Fresnillo,77012279.546875,18.881733076629544
0,Guadalajara,537446128.125,18.908939878409928
0,Guadalupe,378115050.75,19.886198103672278
0,Guanajuato_aggregate(39),1052511687.0,18.344990933853936
0,Guerrero_aggregate(66),514355398.0,20.012356104684535
0,Gustavo A. Madero,663468590.375,19.530836082851636
0,Gómez Palacio,323897401.4375,19.02922199909151
0,Hermosillo,568405510.0,18.194426121986442
0,Hidalgo_aggregate(58),1630778386.25,18.75458085060209
0,Irapuato,289081478.4375,19.47239378366351
0,Iztapalapa,1049502533.0,19.500684056806772
0,Jalisco_aggregate(106),1745553940.5,18.79795138563026
0,Jiutepec,114661163.34375,17.312004427399497
0,Juárez,1034253907.75,16.537069197432437
0,León,905483300.0,19.2451143724215
0,Matamoros,394644568.75,16.79441836509054
0,Mazatlán,376977701.5625,19.16776355364421
0,Michoacán de Ocampo_aggregate(102),1403382774.25,18.371543012289788
0,Monterrey,677824384.5,19.96275855407973
0,Morelia,431604343.625,18.759080270419933
0,Morelos_aggregate(32),486871571.75,17.358687840394243
0,Mérida,956046033.0,19.75040995077523
0,México_aggregate(117),4249305032.0,18.128782660369932
0,Nayarit_aggregate(17),99520995.71875,17.945321378443637
0,Nogales,161454041.90625,18.45088812936565
0,Nuevo Laredo,323545876.5,16.916825092311537
0,Nuevo León_aggregate(33),1851285026.0,19.026521949404515
