T,mun,demand,price,freight_min,freight_mean,freight_median,freight_max
0,Acapulco de Juárez,297716030.3125,23.720218774919598,6.486304562322293,8.996274788886224,6.58344908514853,27.041049403408344
0,Aguascalientes,515398326.875,22.309888997698444,6.364458355845295,8.702325830940548,6.449273509042468,25.433273457376227
0,Aguascalientes_aggregate(10),167263737.8125,22.388565456976036,6.360346799794998,8.708479589338317,6.44497516848553,25.522964620952685
0,Ahome,303538231.5,21.170522782602973,6.084890306333838,8.290418798456884,6.133686733854002,24.134395972167393
0,Apodaca,388589985.9375,21.20135565367552,6.390397568990728,8.591039752269928,6.491116098389743,24.169545445190096
0,Bahía de Banderas,49911695.7265625,21.02846743145479,6.286904916053398,8.46237829860827,6.351850759499536,23.97245287185846
0,Baja California Sur_aggregate(5),505707084.375,23.02032945777959,0.29783739138436527,10.149276879319883,9.1674224359702,26.243175581868734
0,Baja California_aggregate(5),1173745897.25,21.369714241455856,6.7221780965341225,8.87621946794497,6.894537479909566,24.361474235259678
0,Benito Juárez,801510742.0,22.2702333305456,6.804427783693169,9.130356061106092,6.9856297183096485,25.388065996821986
0,Cajeme,252811283.9375,20.772149151500894,6.0258577358284935,8.185248569207934,6.075147794388039,23.680250032711022
0,Campeche,131942143.8125,21.485462085516943,6.712469162478206,8.940085989390575,6.871664862736876,24.49342677748932
0,Campeche_aggregate(10),102237897.90625,21.678889659548105,6.713031119907715,8.965132195616516,6.8723291625864436,24.713934211884844
0,Carmen,106965601.25,21.837147723205835,6.688301608305143,8.960486865479936,6.840986892712373,24.894348404454654
0,Celaya,247045953.5,21.296706557394977,6.422619110231995,8.629841106222655,6.5156564486563875,24.278245475430275
0,Centro,278642727.5,20.22370592072428,6.652456657175814,8.72023489457465,6.795353908975877,23.055024749625684
0,Chiapas_aggregate(123),755959370.875,21.065539544537284,6.682058578544914,8.856074585908674,6.831731860307377,24.014715080772508
0,Chihuahua,631525134.625,19.613917873818565,6.1453772538876565,8.155747507260658,6.21464195547751,22.359866376153168
0,Chihuahua_aggregate(65),608045079.0,20.893879263658707,6.145995820529611,8.318044832871099,6.214137650881859,23.81902236057093
0,Chilpancingo de los Bravo,110985397.90625,22.353864230700054,6.487498461370915,8.825002800988553,6.586713281924726,25.483405222998066
0,Ciudad de México_aggregate(14),3482227853.0,23.07929590556535,6.480728254037761,8.91196086462907,6.5835607231667606,26.3103973323445
0,Coahuila de Zaragoza_aggregate(36),538706581.25,21.913926678046096,6.330565785328902,8.62462237705478,6.425033992122704,24.98187641297255
0,Colima_aggregate(10),1631808369.75,20.989607925503243,6.349521822651353,8.517000583150763,6.42151587225185,23.9281530350737
0,Corregidora,106587672.734375,21.7837220129493,6.433681265471326,8.702430420539939,6.529094493703443,24.833443094762206
0,Cuautla,90822381.921875,20.23593750341314,6.491182668898601,8.561698463643317,6.595092120062671,23.06896875389098
0,Cuernavaca,199954274.5625,21.079633344209206,6.482363098792049,8.659917547533379,6.5844867820474375,24.030782012398497
0,Culiacán,701657722.625,21.832267401349363,6.16186908737778,8.447381276656229,6.2187154603733,24.888784837538275
0,Cárdenas,74669277.359375,20.339433167221245,6.636159441943423,8.718670026940146,6.7749117182733105,23.18695381063222
0,Durango,640418956.5,21.299442103170037,6.261511174266652,8.476120832493471,6.333734424009356,24.281363997613845
0,Durango_aggregate(37),415046451.125,22.61991176476296,6.2609477870266526,8.64396186166396,6.33629605975566,25.78669941182978
0,Ecatepec de Morelos,538960358.5,20.63483890475764,6.481982950002324,8.603767043996116,6.585674414328702,23.52371635142371
0,Fresnillo,75403991.171875,21.536575813842713,6.327299343027749,8.569487210006908,6.409178432305561,24.551696427780694
0,Guadalajara,536448814.75,21.87541928445285,6.3469556055583105,8.628676567241875,6.424121874695845,24.93797798427625
0,Guadalupe,377336936.8125,22.908901875159142,6.348008334929449,8.763061175051739,6.432397426353255,26.116148137681424
0,Guanajuato_aggregate(43),1055556075.75,21.12461915270009,6.411855386207049,8.59758498754555,6.503014103021053,24.082065834078108
