T,loc,demand,price
0,Acapulco de Juárez,301986648.9375,20.20073401048812
0,Aguascalientes,515791618.25,19.396060430833536
0,Aguascalientes_aggregate(10),167715401.71875,19.479969195393288
0,Ahome,291875955.8125,18.741790301901016
0,Apodaca,391012412.1875,18.456723696849036
0,Bahía de Banderas,50160102.7890625,18.155866766687545
0,Baja California Sur_aggregate(5),506101386.375,20.186291402283267
0,Baja California_aggregate(5),1175707085.25,17.980247527939103
0,Benito Juárez,677731982.25,19.18500960070435
0,Cajeme,248607844.125,17.98283840411497
0,Campeche,132019979.8125,18.397104757216454
0,Campeche_aggregate(10),102356359.78125,18.576291950066125
0,Carmen,107008935.6875,18.770145300893514
0,Celaya,248409150.5,18.59301943603614
0,Centro,278391954.6875,17.239593290059258
0,Chiapas_aggregate(101),748200419.875,18.346220213578768
0,Chihuahua,643450007.875,16.665356789428103
0,Chihuahua_aggregate(31),582937568.75,17.750779744728458
0,Chilpancingo de los Bravo,111914090.09375,18.981550641034445
0,Ciudad de México_aggregate(14),3493353535.0,19.570299763691892
0,Coahuila de Zaragoza_aggregate(27),535875717.5,18.70930114437481
0,Colima_aggregate(10),1632929561.5,17.801790650053785
0,Cuautla,91467163.3125,17.333602076609992
0,Cuernavaca,200046492.28125,18.00481999543954
0,Culiacán,706456875.0,18.58852029634492
0,Cárdenas,73624722.359375,17.35050739324229
0,Durango,647794974.875,18.577566502608086
0,Durango_aggregate(26),406405383.0625,19.702457879217338
0,Ecatepec de Morelos,542162334.625,17.5311385677391
0,Fresnillo,77224890.71875,18.898248017632923
0,Guadalajara,538067997.0,18.944092369346016
0,Guadalupe,378537071.0625,19.952302632187042
0,Guanajuato_aggregate(39),1052419244.75,18.36567781952072
0,Guerrero_aggregate(66),516262749.25,20.064330747951892
0,Gustavo A. Madero,663803528.375,19.52963817387989
0,Gómez Palacio,322331894.625,19.09882825325817
0,Hermosillo,568638583.5,18.273244296226302
0,Hidalgo_aggregate(58),1633430608.5,18.766064580999352
0,Irapuato,288985041.1875,19.405783173060534
0,Iztapalapa,1052780414.0,19.514358709278596
0,Jalisco_aggregate(106),1746488144.5,18.834207870138055
0,Jiutepec,114656101.96875,17.310531720838043
0,Juárez,1030353998.5,16.539975746025203
0,León,904006350.5,19.364173538760884
0,Matamoros,395260753.6875,16.803584589300865
0,Mazatlán,379427330.9375,19.210358939020004
0,Michoacán de Ocampo_aggregate(102),1410069899.5,18.359255928940602
0,Monterrey,676812931.5,19.973365558817672
0,Morelia,429703608.875,18.87930008991588
0,Morelos_aggregate(32),486246751.375,17.368130908043902
0,Mérida,957830356.0,19.84753448571417
0,México_aggregate(117),4261218634.0,18.088776375892216
0,Nayarit_aggregate(17),99652245.125,17.94363705325197
0,Nogales,160980649.75,18.46359336109882
0,Nuevo Laredo,324683767.1875,16.96430765586054
0,Nuevo León_aggregate(33),1848018869.0,19.034523777469225
0,Oaxaca de Juárez,128173703.125,19.06833562387574
0,Oaxaca_aggregate(159),874942416.75,18.574207072494886
0,Pachuca de Soto,336218367.625,17.291212406369013
0,Puebla,602187060.0,17.04140592241919
0,Puebla_aggregate(137),1196999736.0,18.70834557107744
0,Querétaro,557458281.25,18.735586574413052
