T,loc,demand,price
0,Acapulco de Juárez,302619845.125,20.195052321395607
0,Aguascalientes,515781595.75,19.37556845480823
0,Aguascalientes_aggregate(10),167644953.40625,19.430616728384987
0,Ahome,292485130.8125,18.744374592025924
0,Apodaca,390981069.9375,18.490960423575903
0,Bahía de Banderas,50179504.4453125,18.16992597264498
0,Baja California Sur_aggregate(5),505678301.125,20.19120468520092
0,Baja California_aggregate(5),1174063552.25,17.952950653774913
0,Benito Juárez,678205135.25,19.15942888315036
0,Cajeme,248248496.875,17.950471011698934
0,Campeche,132249224.75,18.393494280488998
0,Campeche_aggregate(10),102370635.8125,18.57838991734997
0,Carmen,107137384.28125,18.76250570422392
0,Celaya,248434124.375,18.589586697539733
0,Centro,278468378.125,17.28317247255383
0,Chiapas_aggregate(101),747622381.25,18.35678894785584
0,Chihuahua,642921933.625,16.660392438593448
0,Chihuahua_aggregate(31),583486717.75,17.741394594973197
0,Chilpancingo de los Bravo,112113086.8125,19.010204299817737
0,Ciudad de México_aggregate(14),3490551210.0,19.54703315681107
0,Coahuila de Zaragoza_aggregate(27),536111050.875,18.688833853286525
0,Colima_aggregate(10),1632590121.25,17.79831953817981
0,Cuautla,91443779.03125,17.332719188966433
0,Cuernavaca,200507192.375,17.986805677353242
0,Culiacán,708755613.625,18.60836350059149
0,Cárdenas,73770392.59375,17.415686804958916
0,Durango,647529798.25,18.58265449594787
0,Durango_aggregate(26),406450343.875,19.706896113782506
0,Ecatepec de Morelos,542190571.625,17.532931212877873
0,Fresnillo,77139329.453125,18.850470583263686
0,Guadalajara,539123192.375,18.906902704600025
0,Guadalupe,378012587.25,19.912610150513693
0,Guanajuato_aggregate(39),1054402542.75,18.331503867344523
0,Guerrero_aggregate(66),516454952.0,20.034363380026544
0,Gustavo A. Madero,664289567.0,19.538031513894836
0,Gómez Palacio,322442063.125,19.032702661495996
0,Hermosillo,568688389.0,18.227066875478414
0,Hidalgo_aggregate(58),1634426885.25,18.749897355069564
0,Irapuato,289325926.3125,19.440745383641445
0,Iztapalapa,1053330738.75,19.521940076538787
0,Jalisco_aggregate(106),1749119061.5,18.856722324046206
0,Jiutepec,114605927.25,17.30912289221397
