T,mun,demand,price,freight_min,freight_mean,freight_median,freight_max
0,Acapulco de Juárez,298558120.3125,23.700453743584497,6.486304562322293,8.704099005828857,6.58344908514853,24.411467355892032
0,Aguascalientes,517288089.625,22.29141790152975,6.364458355845295,8.427535495518262,6.449273509042468,22.960160438575645
0,Aguascalientes_aggregate(10),167621596.3125,22.36975886194894,6.360346799794998,8.43268925676662,6.44497516848553,23.04085162780741
0,Ahome,304031193.5,21.139943410308785,6.084890306333838,8.028168325173622,6.133686733854002,21.77414171261805
0,Apodaca,388586683.8125,21.22338575474835,6.390397568990728,8.334433294736675,6.491116098389743,21.8600873273908
0,Bahía de Banderas,49929874.5546875,21.058361211418006,6.286904916053398,8.208784873708503,6.351850759499536,21.690112047760547
0,Baja California Sur_aggregate(5),507356066.25,23.02208630062059,0.29783739138436527,9.868118357961047,9.1674224359702,23.712748889639208
0,Baja California_aggregate(5),1174272761.5,21.346978669154126,6.7221780965341225,8.612432111719313,6.894537479909566,21.98738802922875
0,Benito Juárez,803405438.125,22.245722766915165,6.804427783693169,8.855359222561718,6.9856297183096485,22.91309444992262
0,Cajeme,252785897.25,20.8171175358253,6.0258577358284935,7.936513128006715,6.075147794388039,21.44163106190006
0,Campeche,132132707.9375,21.486041964058064,6.712469162478206,8.677552261111739,6.871664862736876,22.130623222979807
0,Campeche_aggregate(10),102204644.75,21.68574573801305,6.713031119907715,8.70095262875747,6.8723291625864436,22.336318110153442
0,Carmen,107007101.84375,21.99559867699323,6.688301608305143,8.71172222468531,6.840986892712373,22.655466637303025
0,Celaya,247538333.9375,21.33742373302499,6.422619110231995,8.37420788062104,6.5156564486563875,21.97754644501574
0,Centro,279144598.5,20.212931310509138,6.652456657175814,8.471823172374508,6.795353908975877,20.819319249824414
0,Chiapas_aggregate(123),759375231.25,21.08665758970378,6.682058578544914,8.601023723311162,6.831731860307377,21.719257317394895
0,Chihuahua,630547412.5,19.573622466120856,6.1453772538876565,7.911410258810804,6.21464195547751,20.16083114010448
0,Chihuahua_aggregate(65),607899289.75,20.852054113884712,6.145995820529611,8.05788854139669,6.214137650881859,21.477615737301253
0,Chilpancingo de los Bravo,111244938.125,22.26454385864312,6.487498461370915,8.541566684477926,6.586713281924726,22.932480174402414
0,Ciudad de México_aggregate(14),3482666186.0,23.07007369720158,6.480728254037761,8.628825150826081,6.5835607231667606,23.762175908117626
0,Coahuila de Zaragoza_aggregate(36),539313923.25,21.926293658456125,6.330565785328902,8.358200827636699,6.425033992122704,22.584082468209807
0,Colima_aggregate(10),1629198459.25,20.89508893411921,6.349521822651353,8.24964375726955,6.42151587225185,21.52194160214279
0,Corregidora,106612775.0,21.825030123921824,6.433681265471326,8.440912413081858,6.529094493703443,22.47978102763948
0,Cuautla,91032687.46875,20.236250735548207,6.491182668898601,8.314406186279282,6.595092120062671,20.843338257614654
0,Cuernavaca,200307843.28125,20.91785596901964,6.482363098792049,8.383763062610237,6.5844867820474375,21.54539164809023
0,Culiacán,699703769.5,21.878574421338843,6.16186908737778,8.185842034038533,6.2187154603733,22.534931653979008
0,Cárdenas,75054842.3125,20.353731238773552,6.636159441943423,8.471713289751762,6.7749117182733105,20.964343175936758
0,Durango,640335516.25,21.335788533304147,6.261511174266652,8.219953964903405,6.333734424009356,21.97586218930327
0,Durango_aggregate(37),415281222.125,22.624395180936986,6.2609477870266526,8.36800937550122,6.33629605975566,23.303127036365098
0,Ecatepec de Morelos,539182635.75,20.65151224633737,6.481982950002324,8.353471628696536,6.585674414328702,21.27105761372749
0,Fresnillo,75352272.0,21.582849104163557,6.327299343027749,8.311558115507772,6.409178432305561,22.230334577288463
0,Guadalajara,536145251.75,21.809495515459634,6.3469556055583105,8.353765722424896,6.424121874695845,22.463780380923424
