T,mun,demand,price,freight_min,freight_mean,freight_median,freight_max
0,Acapulco de Juárez,297844825.5625,23.740586431832853,6.486304562322293,8.075609664190626,6.58344908514853,18.755063281147955
0,Aguascalientes,516205108.375,22.303105140298896,6.364458355845295,7.8341235646583165,6.449273509042468,17.61945306083613
0,Aguascalientes_aggregate(10),167576295.15625,22.405930413581086,6.360346799794998,7.839337412202359,6.44497516848553,17.700685026729058
0,Ahome,303548726.75,21.0966143222114,6.084890306333838,7.460633169832396,6.133686733854002,16.66632531454701
0,Apodaca,388883684.5,21.221654908380977,6.390397568990728,7.768324411428915,6.491116098389743,16.76510737762097
0,Bahía de Banderas,49861984.796875,21.08309073592126,6.286904916053398,7.649399277443752,6.351850759499536,16.655641681377798
0,Baja California Sur_aggregate(5),506194509.0,23.019792012969734,0.29783739138436527,9.253994669139589,9.1674224359702,18.18563569024609
0,Baja California_aggregate(5),1175250465.75,21.358347871256495,6.7221780965341225,8.044177310504189,6.894537479909566,16.873094818292632
0,Benito Juárez,800943281.375,22.278632634222227,6.804427783693169,8.265028703796489,6.9856297183096485,17.60011978103556
0,Cajeme,252817926.1875,20.819804076182056,6.0258577358284935,7.381625812260468,6.075147794388039,16.447645220183826
0,Campeche,132084396.84375,21.484405375416035,6.712469162478206,8.104447485956058,6.871664862736876,16.97268024657867
0,Campeche_aggregate(10),102183772.9375,21.6699887013611,6.713031119907715,8.121282958082118,6.8723291625864436,17.119291074075267
0,Carmen,106986136.96875,21.887533642030913,6.688301608305143,8.115687218007688,6.840986892712373,17.291151577204424
0,Celaya,247112831.125,21.343884470540864,6.422619110231995,7.805777023588989,6.5156564486563875,16.861668731727285
0,Centro,278955105.375,20.204843761978534,6.652456657175814,7.932101763723245,6.795353908975877,15.961826571963043
0,Chiapas_aggregate(123),756664024.875,21.04037160657705,6.682058578544914,8.03464997351127,6.831731860307377,16.62189356919587
0,Chihuahua,631774041.875,19.631816465228344,6.1453772538876565,7.394555132969239,6.21464195547751,15.509135007530393
0,Chihuahua_aggregate(65),607878142.375,20.86575340699189,6.145995820529611,7.503036258532505,6.214137650881859,16.483945191523592
0,Chilpancingo de los Bravo,111241400.09375,22.29027359557784,6.487498461370915,7.9501040140450465,6.586713281924726,17.609316140506493
0,Ciudad de México_aggregate(14),3488808522.0,23.081303524392485,6.480728254037761,8.01460891484302,6.5835607231667606,18.234229784270063
0,Coahuila de Zaragoza_aggregate(36),539539279.125,21.952558227439713,6.330565785328902,7.7758051089108715,6.425033992122704,17.342520999677372
0,Colima_aggregate(10),1631535924.0,20.95535793427278,6.349521822651353,7.6977316645954055,6.42151587225185,16.554732768075496
0,Corregidora,106663610.65625,21.76054932902764,6.433681265471326,7.85325162889212,6.529094493703443,17.190833969931838
0,Cuautla,90964592.828125,20.24419082232331,6.491182668898601,7.77546979650381,6.595092120062671,15.992910749635417
0,Cuernavaca,199656588.71875,21.006610663936602,6.482363098792049,7.833744259990202,6.5844867820474375,16.595222424509917
0,Culiacán,702705929.875,21.824971283294897,6.16186908737778,7.597708218463418,6.2187154603733,17.24172731380297
0,Cárdenas,74930868.171875,20.368829662635097,6.636159441943423,7.93027242947898,6.7749117182733105,16.091375433481726
0,Durango,640825737.0,21.258568226432942,6.261511174266652,7.644221377078825,6.333734424009356,16.794268898882024
0,Durango_aggregate(37),415072406.625,22.63688027788741,6.2609477870266526,7.765788084741882,6.33629605975566,17.883135419531055
0,Ecatepec de Morelos,539398464.875,20.582615770758952,6.481982950002324,7.796717055937879,6.585674414328702,16.260266458899572
0,Fresnillo,75477474.296875,21.554226911903196,6.327299343027749,7.733503080298334,6.409178432305561,17.027839260403525
