T,loc,demand,price
0,Acapulco de Juárez,303723214.6875,20.206084590041236
0,Aguascalientes,516861454.0,19.406615411544788
0,Aguascalientes_aggregate(10),168558932.09375,19.469613101905644
0,Ahome,293226758.375,18.647883167416484
0,Apodaca,390761819.625,18.4451988498585
0,Bahía de Banderas,50389909.4140625,18.25789055897295
0,Baja California Sur_aggregate(5),506949467.625,20.18639669853782
0,Baja California_aggregate(5),1172524833.0,18.00131393858193
0,Benito Juárez,678142504.625,19.179655711765818
0,Cajeme,247732597.125,17.986595338232984
0,Campeche,131713763.5,18.393843200620438
0,Campeche_aggregate(10),102419188.90625,18.53667771657463
0,Carmen,106654697.65625,18.741827795362415
0,Celaya,248466303.875,18.469160835245766
0,Centro,278907240.0,17.218904346068417
0,Chiapas_aggregate(101),748378130.375,18.280282465913725
0,Chihuahua,642105622.875,16.67070332618399
0,Chihuahua_aggregate(31),582271764.25,17.801520173447877
0,Chilpancingo de los Bravo,112052273.15625,18.911065954789418
0,Ciudad de México_aggregate(14),3481989954.0,19.5693847518302
0,Coahuila de Zaragoza_aggregate(27),535184338.0,18.675509111448346
0,Colima_aggregate(10),1629082215.0,17.805490752732794
0,Cuautla,91204740.75,17.36330004292546
0,Cuernavaca,201510148.5625,17.996362664072993
0,Culiacán,707831735.375,18.575331283039286
0,Cárdenas,73879848.421875,17.35243868384736
0,Durango,646905457.375,18.515845556556158
0,Durango_aggregate(26),409037394.8125,19.70309568545653
0,Ecatepec de Morelos,542662085.125,17.528046370362617
0,Fresnillo,76912624.390625,18.77023294932157
0,Guadalajara,539105496.25,18.842274951648122
0,Guadalupe,377461456.375,19.9233511467153
0,Guanajuato_aggregate(39),1052575176.25,18.286238883967897
0,Guerrero_aggregate(66),515542520.375,20.01383735354586
0,Gustavo A. Madero,664686595.375,19.5338713681552
0,Gómez Palacio,324642210.8125,18.904568836209297
0,Hermosillo,568809549.25,18.189471507791595
0,Hidalgo_aggregate(58),1639023005.5,18.77391196840723
0,Irapuato,289382268.75,19.447541552243433
0,Iztapalapa,1050968539.0,19.52393814904856
0,Jalisco_aggregate(106),1752005081.0,18.91818920050271
0,Jiutepec,114484279.0,17.310176578973135
0,Juárez,1032662041.25,16.52918847883008
0,León,906567077.75,19.310412254101077
0,Matamoros,393607219.9375,16.78253864067392
0,Mazatlán,376981850.5625,19.222861463918743
0,Michoacán de Ocampo_aggregate(102),1402500651.25,18.302800045178607
0,Monterrey,678124195.375,19.997706826923817
0,Morelia,431829132.875,18.82999083655152
0,Morelos_aggregate(32),486672236.0,17.372058745641972
0,Mérida,955550313.75,19.882623360260236
0,México_aggregate(117),4235136530.0,18.170290203476142
0,Nayarit_aggregate(17),99617827.796875,17.945090860080256
0,Nogales,161090239.59375,18.527211227932206
0,Nuevo Laredo,323112775.4375,17.016609413679227
0,Nuevo León_aggregate(33),1854214546.0,18.924094204733592
0,Oaxaca de Juárez,128092219.3125,18.988427901892496
0,Oaxaca_aggregate(159),872262333.0,18.57443495097092
0,Pachuca de Soto,336068355.3125,17.235096623902237
0,Puebla,597818882.875,17.04201333262753
0,Puebla_aggregate(137),1196090611.0,18.727263493586335
0,Querétaro,560905707.0,18.744018353433468
0,Querétaro_aggregate(12),338751842.6875,17.756973281203052
0,Quintana Roo_aggregate(9),327093261.5,19.35289562149369
0,Reynosa,527862436.875,16.762272692176964
0,Saltillo,342281465.0,17.77094249565011
0,San Juan del Río,134349388.15625,17.122583183874
0,San Luis Potosí,482904777.5,19.09572741702525
0,San Luis Potosí_aggregate(40),390988455.75,17.798215047825455
0,Sinaloa_aggregate(15),447225225.5,19.760623793359585
0,Soledad de Graciano Sánchez,180601215.59375,18.23149692425108
0,Solidaridad,245413184.4375,19.44259485006248
0,Sonora_aggregate(30),611521449.5,19.59933475471668
0,Tabasco_aggregate(15),337611808.8125,17.426315211452874
0,Tamaulipas_aggregate(26),930215929.75,16.515448841154175
0,Tepic,115825449.6875,17.96953609909618
0,Tijuana,1347302831.0,17.705209024992367
0,Tlaxcala_aggregate(57),591225056.125,18.606910158988637
0,Torreón,281021952.1875,18.864645448310345
0,Tuxtla Gutiérrez,208732954.125,18.46796585941698
0,Veracruz,392426384.8125,19.016026117944385
0,Veracruz de Ignacio de la Llave_aggregate(167),2910699493.5,17.813489541973393
0,Victoria,255553369.6875,17.35520065162015
0,Yucatán_aggregate(86),1034661593.0,18.295186290762697
0,Zacatecas,63163691.65625,17.90731544629978
0,Zacatecas_aggregate(40),225274549.8125,18.057413048132588
0,Zapopan,550127141.25,19.317737034623413
1,Acapulco de Juárez,332540338.875,21.789740797512696
1,Aguascalientes,544843385.625,20.73495616683515
1,Aguascalientes_aggregate(10),175102182.40625,20.96097311679447
1,Ahome,329539509.1875,18.0623445490853
1,Apodaca,446291589.25,17.299870211159607
1,Bahía de Banderas,54698113.15625,17.135503214791147
1,Baja California Sur_aggregate(5),535350139.5,21.9354172811752
1,Baja California_aggregate(5),1291028300.25,19.273497362229868
1,Benito Juárez,763905921.875,18.666368463047302
1,Cajeme,276965093.4375,16.619369967005426
1,Campeche,140548079.3125,16.89421369107433
1,Campeche_aggregate(10),107784155.9375,17.278263207127793
1,Carmen,111577117.96875,17.78820779738391
1,Celaya,271218032.75,18.47657314270644
1,Centro,321506649.25,16.128981002369716
1,Chiapas_aggregate(101),799131147.75,17.429469414508183
1,Chihuahua,707196773.625,16.024002564456726
1,Chihuahua_aggregate(31),635984697.625,18.994703251270955
1,Chilpancingo de los Bravo,125097962.625,18.44728169001385
1,Ciudad de México_aggregate(14),3859548327.0,21.2046081373805
1,Coahuila de Zaragoza_aggregate(27),582197742.75,19.46473599649828
1,Colima_aggregate(10),1830357703.0,17.10267127389268
1,Cuautla,105452258.46875,15.998460723451858
1,Cuernavaca,238869991.75,17.642674225742297
1,Culiacán,830986703.625,17.712164385602748
1,Cárdenas,84290573.65625,16.430709381254434
1,Durango,709730284.375,18.02483978183043
1,Durango_aggregate(26),453469792.125,21.195499340004115
1,Ecatepec de Morelos,619559103.875,16.55531009097311
1,Fresnillo,89767649.296875,18.806976058448
1,Guadalajara,615232019.75,19.03447011184062
1,Guadalupe,411315475.5,21.229437930433527
1,Guanajuato_aggregate(39),1206651793.5,17.843574364611015
1,Guerrero_aggregate(66),576524589.75,21.25910505985608
1,Gustavo A. Madero,735503204.625,21.122060612372213
1,Gómez Palacio,356765974.9375,19.25165279940138
1,Hermosillo,668493352.875,17.192502396489818
1,Hidalgo_aggregate(58),1912996689.5,20.310482519238484
1,Irapuato,336764644.8125,20.92935496420114
1,Iztapalapa,1185492800.5,21.08469176658367
1,Jalisco_aggregate(106),1998008096.0,18.94683493510873
1,Jiutepec,130603458.6875,15.911082967869165
1,Juárez,1115234472.75,15.654533369290144
1,León,1005779475.0,20.591447183480085
1,Matamoros,462937941.125,16.206441405207663
1,Mazatlán,434685435.0,19.42139629890292
1,Michoacán de Ocampo_aggregate(102),1557545478.5,17.508855971944335
1,Monterrey,751795104.25,21.383378693004392
1,Morelia,484619513.5,18.955321263320624
1,Morelos_aggregate(32),554121707.625,16.070659469772067
1,Mérida,1088258585.25,21.3223589394412
1,México_aggregate(117),4605709818.0,18.122558316301618
1,Nayarit_aggregate(17),107621326.75,16.491823618357767
1,Nogales,184062931.96875,17.886326346041315
1,Nuevo Laredo,379783835.9375,16.696279303380546
1,Nuevo León_aggregate(33),2066580333.0,18.55094293220657
1,Oaxaca de Juárez,145350275.0625,18.485924025768956
1,Oaxaca_aggregate(159),996348978.75,17.330838048846914
1,Pachuca de Soto,379612581.5625,16.30395395054701
1,Puebla,651902564.875,15.708610836779602
1,Puebla_aggregate(137),1364498519.5,20.187109072977933
1,Querétaro,658042161.5,20.039337413668925
1,Querétaro_aggregate(12),383055471.625,17.43787497578526
1,Quintana Roo_aggregate(9),363719622.375,19.218035916060632
1,Reynosa,619038820.0,16.15731312807766
1,Saltillo,357976035.375,17.037568776790724
1,San Juan del Río,150631218.8125,15.75753183723567
1,San Luis Potosí,545058903.5,20.26811137444736
1,San Luis Potosí_aggregate(40),449282266.875,16.94667823506801
1,Sinaloa_aggregate(15),517652834.0,20.87482899346743
1,Soledad de Graciano Sánchez,212363239.21875,18.143509802674256
1,Solidaridad,277516231.75,19.452973248898882
1,Sonora_aggregate(30),682042514.5,20.922110637840188
1,Tabasco_aggregate(15),383010206.9375,16.69013749831657
1,Tamaulipas_aggregate(26),1090300017.0,15.535793532967517
1,Tepic,126061231.78125,16.56305744314914
1,Tijuana,1460856088.0,18.3867896772036
1,Tlaxcala_aggregate(57),684391953.625,19.588548982377525
1,Torreón,302769556.9375,20.025841008092804
1,Tuxtla Gutiérrez,219987515.4375,17.820360286974843
1,Veracruz,460873872.375,20.513555052099292
1,Veracruz de Ignacio de la Llave_aggregate(167),3264768576.5,17.25066172029157
1,Victoria,305212706.75,17.589652305633127
1,Yucatán_aggregate(86),1175119576.25,17.172286145580866
1,Zacatecas,75099843.96875,16.448688112183778
1,Zacatecas_aggregate(40),259693070.4375,16.859349427701193
1,Zapopan,601527173.25,20.26027179273019
2,Acapulco de Juárez,362417045.625,23.541017661976333
2,Aguascalientes,576134642.375,22.206984233168395
2,Aguascalientes_aggregate(10),179918902.21875,22.50874214378904
2,Ahome,367382067.3125,17.37400054641556
2,Apodaca,511745222.125,16.142052352276345
2,Bahía de Banderas,59134664.78125,16.05118758056314
2,Baja California Sur_aggregate(5),567625857.875,23.83713459984338
2,Baja California_aggregate(5),1428588963.0,20.631372538783864
2,Benito Juárez,856648374.875,18.203332525580322
2,Cajeme,310784056.9375,15.356767490057026
2,Campeche,150511040.71875,15.493678337145534
