T,mun,demand,price,freight_min,freight_mean,freight_median,freight_max
0,Acapulco de Juárez,298035558.9375,23.684606625847813,6.486304562322293,8.070695881220827,6.58344908514853,18.710839234419772
0,Aguascalientes,516897585.125,22.310872113865788,6.364458355845295,7.834805332338075,6.449273509042468,17.625588969953974
0,Aguascalientes_aggregate(10),167490070.6875,22.388176671286516,6.360346799794998,7.837779028156502,6.44497516848553,17.686659570316348
0,Ahome,304018095.6875,21.101567894765314,6.084890306333838,7.461067983423239,6.133686733854002,16.6702386368646
0,Apodaca,388661276.0,21.247063946257672,6.390397568990728,7.770554760309204,6.491116098389743,16.785180517543562
0,Bahía de Banderas,49908349.5234375,21.040547044602953,6.286904916053398,7.645664886761367,6.351850759499536,16.622032165236334
0,Baja California Sur_aggregate(5),506496544.375,23.023564942728342,0.29783739138436527,9.254325848529511,9.1674224359702,18.188616304755392
0,Baja California_aggregate(5),1174379707.0,21.347202096695188,6.7221780965341225,8.043198959181586,6.894537479909566,16.8642896563892
0,Benito Juárez,801773621.5,22.21653621256734,6.804427783693169,8.25957801789567,6.9856297183096485,17.5510636079282
0,Cajeme,252626695.5,20.78745702123054,6.0258577358284935,7.3787864596591675,6.075147794388039,16.422091046772127
0,Campeche,132147521.4375,21.484515138564205,6.712469162478206,8.104457120721285,6.871664862736876,16.972766959465723
0,Campeche_aggregate(10),102243654.65625,21.708578937927726,6.713031119907715,8.124670323291856,6.8723291625864436,17.149777360962904
0,Carmen,106876464.875,21.979976120058105,6.688301608305143,8.123801613301188,6.840986892712373,17.364181134845904
0,Celaya,247327189.5625,21.337677530872853,6.422619110231995,7.80523219221813,6.5156564486563875,16.856765249389554
0,Centro,278835406.75,20.262487608765365,6.652456657175814,7.937161612496756,6.795353908975877,16.00736521092464
0,Chiapas_aggregate(123),757898333.75,21.016887933403734,6.682058578544914,8.032588628866057,6.831731860307377,16.60334146738895
0,Chihuahua,631436903.875,19.56976898957427,6.1453772538876565,7.389108743439603,6.21464195547751,15.460117501763674
0,Chihuahua_aggregate(65),607067683.375,20.87175528585938,6.145995820529611,7.503563090121986,6.214137650881859,16.48868667582891
0,Chilpancingo de los Bravo,111431562.15625,22.337930369985237,6.487498461370915,7.954287219798585,6.586713281924726,17.64696499228834
0,Ciudad de México_aggregate(14),3487231632.0,23.055466688639807,6.480728254037761,8.01234101481584,6.5835607231667606,18.213818684025448
0,Coahuila de Zaragoza_aggregate(36),539693802.875,21.967239931812973,6.330565785328902,7.777093836294747,6.425033992122704,17.35411954613225
0,Colima_aggregate(10),1628171378.25,20.93282857059157,6.349521822651353,7.695754087116724,6.42151587225185,16.536934570767343
0,Corregidora,106615558.15625,21.769512153685962,6.433681265471326,7.854038365723239,6.529094493703443,17.19791460141191
0,Cuautla,91150757.390625,20.23905672651424,6.491182668898601,7.775019136982792,6.595092120062671,15.988854813946249
0,Cuernavaca,200257310.0,20.99113115548102,6.482363098792049,7.83238550313688,6.5844867820474375,16.58299361283001
0,Culiacán,702036470.625,21.877105348740237,6.16186908737778,7.602284430874731,6.2187154603733,17.28291322550479
0,Cárdenas,74991362.296875,20.388256251323153,6.636159441943423,7.931977652263821,6.7749117182733105,16.10672243854529
0,Durango,640661806.125,21.341589841002282,6.261511174266652,7.651508829913244,6.333734424009356,16.859855974391802
